epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570470643846,2019-10-07T13.50.43.846,1.680,1.189,-0.320,-0.030
1570470643866,2019-10-07T13.50.43.866,1.700,1.601,-1.433,-0.198
1570470643886,2019-10-07T13.50.43.886,1.720,1.494,-3.613,-0.152
1570470643906,2019-10-07T13.50.43.906,1.740,1.189,-3.003,0.396
1570470643926,2019-10-07T13.50.43.926,1.760,1.006,-0.854,0.503
1570470643946,2019-10-07T13.50.43.946,1.780,0.488,-2.119,0.488
1570470643966,2019-10-07T13.50.43.966,1.800,-0.381,-3.247,0.625
1570470643986,2019-10-07T13.50.43.986,1.820,-0.518,-3.277,0.869
1570470644006,2019-10-07T13.50.44.006,1.840,0.107,-3.933,1.021
1570470644026,2019-10-07T13.50.44.026,1.860,0.213,-5.701,1.159
1570470644046,2019-10-07T13.50.44.046,1.880,-0.259,-5.351,1.418
1570470644066,2019-10-07T13.50.44.066,1.900,-1.082,-4.573,1.753
1570470644086,2019-10-07T13.50.44.086,1.920,-2.165,-5.976,1.814
1570470644106,2019-10-07T13.50.44.106,1.940,-2.927,-6.509,2.180
1570470644126,2019-10-07T13.50.44.126,1.960,-3.491,-5.960,2.393
1570470644146,2019-10-07T13.50.44.146,1.980,-4.390,-8.720,2.134
1570470644166,2019-10-07T13.50.44.166,2.000,-5.732,-13.034,2.012
1570470644186,2019-10-07T13.50.44.186,2.020,-7.515,-13.994,2.409
1570470644206,2019-10-07T13.50.44.206,2.040,-10.015,-13.963,2.774
1570470644226,2019-10-07T13.50.44.226,2.060,-12.912,-15.777,3.247
1570470644246,2019-10-07T13.50.44.246,2.080,-15.061,-16.357,3.948
1570470644266,2019-10-07T13.50.44.266,2.100,-17.881,-16.921,4.360
1570470644286,2019-10-07T13.50.44.286,2.120,-22.805,-18.948,4.665
1570470644306,2019-10-07T13.50.44.306,2.140,-27.973,-18.963,5.046
1570470644326,2019-10-07T13.50.44.326,2.160,-32.561,-14.649,5.564
1570470644346,2019-10-07T13.50.44.346,2.180,-39.192,-10.412,5.747
1570470644366,2019-10-07T13.50.44.366,2.200,-46.936,-12.409,6.494
1570470644386,2019-10-07T13.50.44.386,2.220,-52.210,-16.265,10.579
1570470644406,2019-10-07T13.50.44.406,2.240,-62.744,-14.558,13.110
1570470644426,2019-10-07T13.50.44.426,2.260,-83.979,-17.500,8.780
1570470644446,2019-10-07T13.50.44.446,2.280,-96.037,-34.710,7.058
1570470644466,2019-10-07T13.50.44.466,2.300,-108.369,-32.896,10.716
1570470644486,2019-10-07T13.50.44.486,2.320,-154.329,-6.905,8.918
1570470644506,2019-10-07T13.50.44.506,2.340,-178.628,-9.177,2.226
1570470644526,2019-10-07T13.50.44.526,2.360,-187.591,-58.110,-8.567
1570470644546,2019-10-07T13.50.44.546,2.380,-191.799,-96.341,-17.454
1570470644566,2019-10-07T13.50.44.566,2.400,-177.912,-72.332,-8.049
1570470644586,2019-10-07T13.50.44.586,2.420,-148.979,-4.634,8.095
1570470644606,2019-10-07T13.50.44.606,2.440,-109.299,58.521,13.704
1570470644626,2019-10-07T13.50.44.626,2.460,-57.485,86.463,14.207
1570470644646,2019-10-07T13.50.44.646,2.480,-5.823,74.131,8.110
1570470644666,2019-10-07T13.50.44.666,2.500,44.909,48.902,-0.274
1570470644686,2019-10-07T13.50.44.686,2.520,87.851,33.872,-6.768
1570470644706,2019-10-07T13.50.44.706,2.540,115.884,40.061,-10.503
1570470644726,2019-10-07T13.50.44.726,2.560,136.265,54.573,-9.863
1570470644746,2019-10-07T13.50.44.746,2.580,144.405,60.640,-3.232
1570470644766,2019-10-07T13.50.44.766,2.600,141.265,54.543,2.805
1570470644786,2019-10-07T13.50.44.786,2.620,131.616,31.677,5.122
1570470644806,2019-10-07T13.50.44.806,2.640,118.415,3.064,5.899
1570470644826,2019-10-07T13.50.44.826,2.660,102.104,-11.296,6.204
1570470644846,2019-10-07T13.50.44.846,2.680,73.582,4.634,10.213
1570470644866,2019-10-07T13.50.44.866,2.700,36.296,26.372,14.893
1570470644886,2019-10-07T13.50.44.886,2.720,-10.213,26.845,15.442
1570470644906,2019-10-07T13.50.44.906,2.740,-82.149,17.454,9.680
1570470644926,2019-10-07T13.50.44.926,2.760,-52.439,6.479,14.695
1570470644946,2019-10-07T13.50.44.946,2.780,11.113,-0.854,12.835
1570470644966,2019-10-07T13.50.44.966,2.800,27.866,6.799,1.174
1570470644986,2019-10-07T13.50.44.986,2.820,-0.381,-1.265,-2.576
1570470645006,2019-10-07T13.50.45.006,2.840,16.463,0.320,5.625
1570470645026,2019-10-07T13.50.45.026,2.860,39.177,43.704,5.732
1570470645046,2019-10-07T13.50.45.046,2.880,32.180,43.216,-9.665
1570470645066,2019-10-07T13.50.45.066,2.900,32.912,-21.006,-22.271
1570470645086,2019-10-07T13.50.45.086,2.920,47.439,-48.872,-16.753
1570470645106,2019-10-07T13.50.45.106,2.940,51.936,-14.695,-5.945
1570470645126,2019-10-07T13.50.45.126,2.960,49.024,13.643,-2.698
1570470645146,2019-10-07T13.50.45.146,2.980,48.567,11.113,-3.720
1570470645166,2019-10-07T13.50.45.166,3.000,51.204,-1.905,-4.558
1570470645186,2019-10-07T13.50.45.186,3.020,55.152,-10.701,-6.067
1570470645206,2019-10-07T13.50.45.206,3.040,58.399,-13.445,-5.152
1570470645226,2019-10-07T13.50.45.226,3.060,56.235,-12.591,-2.454
1570470645246,2019-10-07T13.50.45.246,3.080,47.683,-15.595,-0.213
1570470645266,2019-10-07T13.50.45.266,3.100,43.918,-12.302,0.183
1570470645286,2019-10-07T13.50.45.286,3.120,44.284,-12.637,-1.463
1570470645306,2019-10-07T13.50.45.306,3.140,32.348,-20.091,-2.546
1570470645326,2019-10-07T13.50.45.326,3.160,11.143,-8.567,-1.524
1570470645346,2019-10-07T13.50.45.346,3.180,1.037,-3.659,-2.302
1570470645366,2019-10-07T13.50.45.366,3.200,-7.241,-19.451,-2.546
1570470645386,2019-10-07T13.50.45.386,3.220,-15.701,-20.991,-2.119
1570470645406,2019-10-07T13.50.45.406,3.240,-20.518,-23.323,-2.012
1570470645426,2019-10-07T13.50.45.426,3.260,-31.951,-26.585,-1.006
1570470645446,2019-10-07T13.50.45.446,3.280,-46.296,-33.262,0.213
1570470645466,2019-10-07T13.50.45.466,3.300,-58.887,-43.095,6.082
1570470645486,2019-10-07T13.50.45.486,3.320,-72.454,-36.829,10.198
1570470645506,2019-10-07T13.50.45.506,3.340,-87.713,-51.113,5.290
1570470645526,2019-10-07T13.50.45.526,3.360,-110.259,-84.787,-9.146
1570470645546,2019-10-07T13.50.45.546,3.380,-170.396,-85.899,-22.302
1570470645566,2019-10-07T13.50.45.566,3.400,-236.860,-55.168,-15.716
1570470645586,2019-10-07T13.50.45.586,3.420,-270.640,-4.985,-7.957
1570470645606,2019-10-07T13.50.45.606,3.440,-274.970,7.393,-11.006
1570470645626,2019-10-07T13.50.45.626,3.460,-249.192,-29.009,-8.262
1570470645646,2019-10-07T13.50.45.646,3.480,-203.018,-36.418,-5.610
1570470645666,2019-10-07T13.50.45.666,3.500,-137.637,0.655,7.210
1570470645686,2019-10-07T13.50.45.686,3.520,-60.335,53.674,23.841
1570470645706,2019-10-07T13.50.45.706,3.540,23.186,81.418,22.637
1570470645726,2019-10-07T13.50.45.726,3.560,92.622,70.854,11.311
1570470645746,2019-10-07T13.50.45.746,3.580,134.360,25.351,8.506
1570470645766,2019-10-07T13.50.45.766,3.600,159.421,1.220,10.610
1570470645786,2019-10-07T13.50.45.786,3.620,174.024,25.442,9.162
1570470645806,2019-10-07T13.50.45.806,3.640,188.140,62.530,11.235
1570470645826,2019-10-07T13.50.45.826,3.660,199.329,70.716,23.125
1570470645846,2019-10-07T13.50.45.846,3.680,188.765,36.814,37.226
1570470645866,2019-10-07T13.50.45.866,3.700,155.701,-3.155,39.527
1570470645886,2019-10-07T13.50.45.886,3.720,106.875,-13.201,36.021
1570470645906,2019-10-07T13.50.45.906,3.740,59.832,14.360,41.875
1570470645926,2019-10-07T13.50.45.926,3.760,27.515,62.973,48.003
1570470645946,2019-10-07T13.50.45.946,3.780,-76.860,110.838,22.896
1570470645966,2019-10-07T13.50.45.966,3.800,-80.030,41.494,-0.015
1570470645986,2019-10-07T13.50.45.986,3.820,38.049,-70.777,-1.601
1570470646006,2019-10-07T13.50.46.006,3.840,57.622,-39.070,-4.085
1570470646026,2019-10-07T13.50.46.026,3.860,25.701,45.015,3.034
1570470646046,2019-10-07T13.50.46.046,3.880,8.293,66.662,1.448
1570470646066,2019-10-07T13.50.46.066,3.900,23.735,35.686,-12.348
1570470646086,2019-10-07T13.50.46.086,3.920,49.405,-24.375,-18.948
1570470646106,2019-10-07T13.50.46.106,3.940,57.744,-55.457,-18.018
1570470646126,2019-10-07T13.50.46.126,3.960,50.320,-19.512,-11.387
1570470646146,2019-10-07T13.50.46.146,3.980,49.009,25.015,-4.329
1570470646166,2019-10-07T13.50.46.166,4.000,62.927,19.726,-1.143
1570470646186,2019-10-07T13.50.46.186,4.020,70.777,-6.433,-1.357
1570470646206,2019-10-07T13.50.46.206,4.040,64.649,-17.683,-3.582
1570470646226,2019-10-07T13.50.46.226,4.060,59.588,-17.607,-4.040
1570470646246,2019-10-07T13.50.46.246,4.080,61.113,-4.345,-1.174
1570470646266,2019-10-07T13.50.46.266,4.100,62.393,8.567,0.686
1570470646286,2019-10-07T13.50.46.286,4.120,56.296,6.265,0.015
1570470646306,2019-10-07T13.50.46.306,4.140,44.162,3.872,-3.064
1570470646326,2019-10-07T13.50.46.326,4.160,24.405,-10.000,-4.329
1570470646346,2019-10-07T13.50.46.346,4.180,1.662,-28.598,-0.396
1570470646366,2019-10-07T13.50.46.366,4.200,-21.143,-13.918,5.381
1570470646386,2019-10-07T13.50.46.386,4.220,-51.494,18.064,4.695
1570470646406,2019-10-07T13.50.46.406,4.240,-73.902,20.884,3.079
1570470646426,2019-10-07T13.50.46.426,4.260,-81.128,-3.277,1.982
1570470646446,2019-10-07T13.50.46.446,4.280,-90.579,-39.116,-0.259
1570470646466,2019-10-07T13.50.46.466,4.300,-102.302,-58.750,1.662
1570470646486,2019-10-07T13.50.46.486,4.320,-116.174,-69.970,-7.149
1570470646506,2019-10-07T13.50.46.506,4.340,-125.960,-111.296,-21.113
1570470646526,2019-10-07T13.50.46.526,4.360,-148.826,-124.284,-25.137
1570470646546,2019-10-07T13.50.46.546,4.380,-178.674,-104.268,-13.872
1570470646566,2019-10-07T13.50.46.566,4.400,-227.470,-7.896,-4.162
1570470646586,2019-10-07T13.50.46.586,4.420,-255.534,71.799,-8.628
1570470646606,2019-10-07T13.50.46.606,4.440,-224.695,11.936,-15.915
1570470646626,2019-10-07T13.50.46.626,4.460,-172.134,-44.970,-20.076
1570470646646,2019-10-07T13.50.46.646,4.480,-104.817,-31.006,-12.073
1570470646666,2019-10-07T13.50.46.666,4.500,-33.963,32.744,14.024
1570470646686,2019-10-07T13.50.46.686,4.520,37.896,84.116,32.561
1570470646706,2019-10-07T13.50.46.706,4.540,91.204,77.530,22.637
1570470646726,2019-10-07T13.50.46.726,4.560,120.168,39.177,8.567
1570470646746,2019-10-07T13.50.46.746,4.580,141.220,13.415,5.168
1570470646766,2019-10-07T13.50.46.766,4.600,162.180,18.704,2.668
1570470646786,2019-10-07T13.50.46.786,4.620,174.710,47.835,3.445
1570470646806,2019-10-07T13.50.46.806,4.640,173.186,65.808,14.314
1570470646826,2019-10-07T13.50.46.826,4.660,165.366,34.771,23.613
1570470646846,2019-10-07T13.50.46.846,4.680,148.476,0.396,20.793
1570470646866,2019-10-07T13.50.46.866,4.700,115.290,-8.064,16.524
1570470646886,2019-10-07T13.50.46.886,4.720,76.829,-10.823,20.716
1570470646906,2019-10-07T13.50.46.906,4.740,36.159,4.223,32.759
1570470646926,2019-10-07T13.50.46.926,4.760,-22.637,47.378,36.143
1570470646946,2019-10-07T13.50.46.946,4.780,-139.405,79.070,9.238
1570470646966,2019-10-07T13.50.46.966,4.800,-53.826,-2.668,-2.774
1570470646986,2019-10-07T13.50.46.986,4.820,57.088,-66.418,-6.235
1570470647006,2019-10-07T13.50.47.006,4.840,45.899,-25.518,-13.384
1570470647026,2019-10-07T13.50.47.026,4.860,22.851,27.485,3.079
1570470647046,2019-10-07T13.50.47.046,4.880,26.677,66.372,7.988
1570470647066,2019-10-07T13.50.47.066,4.900,37.500,60.168,-10.549
1570470647086,2019-10-07T13.50.47.086,4.920,55.076,-22.378,-23.567
1570470647106,2019-10-07T13.50.47.106,4.940,65.838,-86.814,-23.247
1570470647126,2019-10-07T13.50.47.126,4.960,58.811,-62.012,-16.829
1570470647146,2019-10-07T13.50.47.146,4.980,52.896,-12.348,-11.875
1570470647166,2019-10-07T13.50.47.166,5.000,56.357,-7.561,-7.226
1570470647186,2019-10-07T13.50.47.186,5.020,63.537,-24.527,-2.287
1570470647206,2019-10-07T13.50.47.206,5.040,61.494,-29.314,0.015
1570470647226,2019-10-07T13.50.47.226,5.060,49.787,-26.159,2.317
1570470647246,2019-10-07T13.50.47.246,5.080,43.018,-3.079,4.588
1570470647266,2019-10-07T13.50.47.266,5.100,43.018,13.887,4.756
1570470647286,2019-10-07T13.50.47.286,5.120,34.207,3.110,2.058
1570470647306,2019-10-07T13.50.47.306,5.140,19.588,-9.558,-1.037
1570470647326,2019-10-07T13.50.47.326,5.160,13.811,-19.040,-1.509
1570470647346,2019-10-07T13.50.47.346,5.180,4.970,-36.570,1.418
1570470647366,2019-10-07T13.50.47.366,5.200,-8.140,-33.674,7.149
1570470647386,2019-10-07T13.50.47.386,5.220,-34.497,-2.805,10.930
1570470647406,2019-10-07T13.50.47.406,5.240,-66.387,7.439,8.902
1570470647426,2019-10-07T13.50.47.426,5.260,-91.677,-15.229,3.598
1570470647446,2019-10-07T13.50.47.446,5.280,-107.744,-49.070,0.945
1570470647466,2019-10-07T13.50.47.466,5.300,-107.927,-45.473,9.451
1570470647486,2019-10-07T13.50.47.486,5.320,-110.061,-45.320,6.845
1570470647506,2019-10-07T13.50.47.506,5.340,-117.515,-82.744,-3.369
1570470647526,2019-10-07T13.50.47.526,5.360,-165.869,-106.448,-7.134
1570470647546,2019-10-07T13.50.47.546,5.380,-238.720,-46.280,-3.598
1570470647566,2019-10-07T13.50.47.566,5.400,-253.430,54.482,-5.777
1570470647586,2019-10-07T13.50.47.586,5.420,-234.878,21.021,-12.226
1570470647606,2019-10-07T13.50.47.606,5.440,-193.826,-36.220,-12.698
1570470647626,2019-10-07T13.50.47.626,5.460,-140.564,-34.848,-8.826
1570470647646,2019-10-07T13.50.47.646,5.480,-84.482,17.591,11.966
1570470647666,2019-10-07T13.50.47.666,5.500,-17.409,87.713,37.729
1570470647686,2019-10-07T13.50.47.686,5.520,53.613,114.253,46.220
1570470647706,2019-10-07T13.50.47.706,5.540,96.585,80.960,31.463
1570470647726,2019-10-07T13.50.47.726,5.560,109.482,30.808,18.308
1570470647746,2019-10-07T13.50.47.746,5.580,119.939,27.591,17.180
1570470647766,2019-10-07T13.50.47.766,5.600,140.046,50.305,11.845
1570470647786,2019-10-07T13.50.47.786,5.620,160.640,57.805,6.784
1570470647806,2019-10-07T13.50.47.806,5.640,176.738,33.293,7.180
1570470647826,2019-10-07T13.50.47.826,5.660,177.668,5.823,9.055
1570470647846,2019-10-07T13.50.47.846,5.680,152.713,13.049,8.110
1570470647866,2019-10-07T13.50.47.866,5.700,112.317,29.634,7.302
1570470647886,2019-10-07T13.50.47.886,5.720,68.140,25.747,11.250
1570470647906,2019-10-07T13.50.47.906,5.740,33.521,4.527,13.598
1570470647926,2019-10-07T13.50.47.926,5.760,16.692,-9.390,9.268
1570470647946,2019-10-07T13.50.47.946,5.780,-72.058,-2.866,-3.567
1570470647966,2019-10-07T13.50.47.966,5.800,-127.851,-56.463,-3.689
1570470647986,2019-10-07T13.50.47.986,5.820,47.180,-22.561,33.537
1570470648006,2019-10-07T13.50.48.006,5.840,56.265,84.970,-3.323
1570470648026,2019-10-07T13.50.48.026,5.860,-6.402,29.131,-8.293
1570470648046,2019-10-07T13.50.48.046,5.880,-17.332,-49.726,-3.933
1570470648066,2019-10-07T13.50.48.066,5.900,30.655,-20.762,-4.360
1570470648086,2019-10-07T13.50.48.086,5.920,42.088,25.534,-7.226
1570470648106,2019-10-07T13.50.48.106,5.940,40.076,3.338,-10.976
1570470648126,2019-10-07T13.50.48.126,5.960,42.088,-29.863,-10.488
1570470648146,2019-10-07T13.50.48.146,5.980,47.302,-24.040,-5.000
1570470648166,2019-10-07T13.50.48.166,6.000,51.509,-1.494,-0.899
1570470648186,2019-10-07T13.50.48.186,6.020,51.524,-0.899,-0.030
1570470648206,2019-10-07T13.50.48.206,6.040,48.902,-17.851,-0.625
1570470648226,2019-10-07T13.50.48.226,6.060,48.765,-23.689,-0.122
1570470648246,2019-10-07T13.50.48.246,6.080,51.037,-17.790,0.305
1570470648266,2019-10-07T13.50.48.266,6.100,47.226,-11.966,1.250
1570470648286,2019-10-07T13.50.48.286,6.120,41.220,-1.768,2.698
1570470648306,2019-10-07T13.50.48.306,6.140,39.588,7.302,0.640
1570470648326,2019-10-07T13.50.48.326,6.160,33.308,-13.034,-1.052
1570470648346,2019-10-07T13.50.48.346,6.180,20.732,-53.247,-0.899
1570470648366,2019-10-07T13.50.48.366,6.200,3.171,-60.473,3.201
1570470648386,2019-10-07T13.50.48.386,6.220,-22.134,-30.503,8.018
1570470648406,2019-10-07T13.50.48.406,6.240,-40.000,-0.046,10.991
1570470648426,2019-10-07T13.50.48.426,6.260,-56.159,10.869,9.055
1570470648446,2019-10-07T13.50.48.446,6.280,-75.244,-9.512,7.302
1570470648466,2019-10-07T13.50.48.466,6.300,-93.643,-34.588,9.238
1570470648486,2019-10-07T13.50.48.486,6.320,-102.409,-19.284,15.899
1570470648506,2019-10-07T13.50.48.506,6.340,-107.942,-21.448,7.348
1570470648526,2019-10-07T13.50.48.526,6.360,-125.305,-91.082,-7.287
1570470648546,2019-10-07T13.50.48.546,6.380,-171.905,-122.210,-9.619
1570470648566,2019-10-07T13.50.48.566,6.400,-220.046,-70.229,1.601
1570470648586,2019-10-07T13.50.48.586,6.420,-246.860,46.753,6.159
1570470648606,2019-10-07T13.50.48.606,6.440,-253.064,55.808,-4.543
1570470648626,2019-10-07T13.50.48.626,6.460,-227.317,-20.168,-9.284
1570470648646,2019-10-07T13.50.48.646,6.480,-187.470,-43.476,-9.101
1570470648666,2019-10-07T13.50.48.666,6.500,-135.168,-7.210,-0.716
1570470648686,2019-10-07T13.50.48.686,6.520,-72.729,55.000,21.235
1570470648706,2019-10-07T13.50.48.706,6.540,0.915,106.692,34.619
1570470648726,2019-10-07T13.50.48.726,6.560,73.948,111.616,28.186
1570470648746,2019-10-07T13.50.48.746,6.580,129.741,58.201,12.088
1570470648766,2019-10-07T13.50.48.766,6.600,157.058,7.165,5.579
1570470648786,2019-10-07T13.50.48.786,6.620,171.677,5.259,5.838
1570470648806,2019-10-07T13.50.48.806,6.640,184.527,40.366,4.634
1570470648826,2019-10-07T13.50.48.826,6.660,195.396,70.976,9.588
1570470648846,2019-10-07T13.50.48.846,6.680,199.634,55.213,23.430
1570470648866,2019-10-07T13.50.48.866,6.700,183.506,9.177,31.662
1570470648886,2019-10-07T13.50.48.886,6.720,134.085,-0.107,28.216
1570470648906,2019-10-07T13.50.48.906,6.740,77.668,6.951,27.256
1570470648926,2019-10-07T13.50.48.926,6.760,40.534,15.488,32.180
1570470648946,2019-10-07T13.50.48.946,6.780,-19.939,52.729,30.854
1570470648966,2019-10-07T13.50.48.966,6.800,-114.421,65.457,16.570
1570470648986,2019-10-07T13.50.48.986,6.820,-75.747,-3.963,17.622
1570470649006,2019-10-07T13.50.49.006,6.840,51.357,-20.244,14.238
1570470649026,2019-10-07T13.50.49.026,6.860,70.976,48.750,-8.430
1570470649046,2019-10-07T13.50.49.046,6.880,16.220,8.765,-9.558
1570470649066,2019-10-07T13.50.49.066,6.900,-30.534,-17.302,-16.570
1570470649086,2019-10-07T13.50.49.086,6.920,12.515,11.021,-23.780
1570470649106,2019-10-07T13.50.49.106,6.940,51.890,-0.610,-19.162
1570470649126,2019-10-07T13.50.49.126,6.960,50.610,-45.152,-22.104
1570470649146,2019-10-07T13.50.49.146,6.980,39.939,-57.851,-22.027
1570470649166,2019-10-07T13.50.49.166,7.000,42.637,-28.232,-16.280
1570470649186,2019-10-07T13.50.49.186,7.020,49.909,5.884,-10.183
1570470649206,2019-10-07T13.50.49.206,7.040,51.723,-8.537,-6.128
1570470649226,2019-10-07T13.50.49.226,7.060,50.183,-29.954,-5.168
1570470649246,2019-10-07T13.50.49.246,7.080,49.588,-35.503,-6.448
1570470649266,2019-10-07T13.50.49.266,7.100,46.921,-36.448,-5.244
1570470649286,2019-10-07T13.50.49.286,7.120,43.963,-17.759,-2.393
1570470649306,2019-10-07T13.50.49.306,7.140,35.457,-2.561,-0.762
1570470649326,2019-10-07T13.50.49.326,7.160,29.299,-5.701,-2.546
1570470649346,2019-10-07T13.50.49.346,7.180,22.713,-30.427,-4.954
1570470649366,2019-10-07T13.50.49.366,7.200,8.018,-44.177,-4.070
